"salary_min","id","__CLASS__","description","created","salary_max","redirect_url","title","salary_is_predicted","adref","contract_time","longitude","latitude","query","category_label","location_display_name","company_display_name","contract_type"
259976.27,"4947791347","Adzuna::API::Response::Job","As part of the Data Science squad, you’ll be given free reign to experiment and think critically - and creatively - to develop best-in-class Machine Learning models that support business-wide decision making. We’ll look to you to understand the business problem, design and optimize the machine learning solution and deploy it in a way that adds real value to the lives of your customers and your fellow Zipsters. The Director of Data Science will lead and enhance our Data Science functions, playin…","2024-11-22T08:51:39Z",259976.27,"https://www.adzuna.com/land/ad/4947791347?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=7A3FF5D1FA872FE7F02BCC3ED40EB44D8AABF7C9","Director, Data Science","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0OTQ3NzkxMzQ3In0.PCc1N8s9Mw4yaAX9rGKDtLuRDdNO4OSPE78ACYeMH8k","full_time",-96.765058,32.760168,"data scientist","Accounting & Finance Jobs","Highland Park, Dallas","Zip",NA
260776.6,"4947791123","Adzuna::API::Response::Job","As part of the Data Science squad, you’ll be given free reign to experiment and think critically - and creatively - to develop best-in-class Machine Learning models that support business-wide decision making. We’ll look to you to understand the business problem, design and optimize the machine learning solution and deploy it in a way that adds real value to the lives of your customers and your fellow Zipsters. The Director of Data Science will lead and enhance our Data Science functions, playin…","2024-11-22T08:50:35Z",260776.6,"https://www.adzuna.com/land/ad/4947791123?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=BD33784EB6635E8C15419A2F1AA084493B917999","Director, Data Science","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0OTQ3NzkxMTIzIn0.mS-Y4I0Xz0cXflfgwe5SXqumbsY6Lq7h0CeaG2wYEPs","full_time",-122.4183,37.775,"data scientist","Accounting & Finance Jobs","Hayes Valley, San Francisco","Zip",NA
149514.94,"4951143003","Adzuna::API::Response::Job","We are the movers of the world and the makers of the future. We get up every day, roll up our sleeves and build a better world  together. At Ford, we're all a part of something bigger than ourselves. Are you ready to change the way the world moves? Imagine the possibilities at Ford Great ideas evolve into extraordinary products and customer experiences. When you bring passion and dedication to your job, there's no telling what you can accomplish. The Digital Manufacturing Systems team is seekin…","2024-11-25T18:09:18Z",149514.94,"https://www.adzuna.com/land/ad/4951143003?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=D63AC4DC1E1E637E5D9EABBA400D3A4DFF032859","Staff Data Scientist","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk1MTE0MzAwMyIsInMiOiJqbzE1ZU0ydzd4R3ZpdFpLaVJ0R0hRIn0.tVSsqASQ-tOo3OJTHxxGWEjLTHWI46_x-0h_x273H3A",NA,-73.77562,42.67264,"data scientist","IT Jobs","Ny State Campus, Albany County","Ford Motor Company",NA
138627.69,"4949282834","Adzuna::API::Response::Job","We are the movers of the world and the makers of the future. We get up every day, roll up our sleeves and build a better world  together. At Ford, we're all a part of something bigger than ourselves. Are you ready to change the way the world moves? Imagine the possibilities at Ford Great ideas evolve into extraordinary products and customer experiences. When you bring passion and dedication to your job, there's no telling what you can accomplish. The Digital Manufacturing Systems team is seekin…","2024-11-23T18:09:27Z",138627.69,"https://www.adzuna.com/land/ad/4949282834?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=136310BEAD4FD6017A39C65576670D1D2DD3141E","Staff Data Scientist","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk0OTI4MjgzNCIsInMiOiJqbzE1ZU0ydzd4R3ZpdFpLaVJ0R0hRIn0.5uRzo5vXs2foJB8i9WTf6e8iE0KmM8W8Rn_nnNZdon0",NA,-122.870669,47.031096,"data scientist","IT Jobs","Tumwater, Thurston County","Ford Motor Company",NA
174120.36,"4933916573","Adzuna::API::Response::Job","About The Role The Commerce Data Science team at Disney Streaming develops Machine learning solutions to drive subscription and monetization across our streaming platforms, including Disney, Hulu and ESPN. Data scientists are integral to Disney's success, partnering with cross-functional teams (growth, content, marketing, product, and engineering) to provide ML solutions that shape the experience of millions of users worldwide. We're seeking an experienced Manager of Data Science to lead data s…","2024-11-10T15:41:41Z",174120.36,"https://www.adzuna.com/land/ad/4933916573?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=8F77C45619ABC7405A9A8FE5F6F558CD8519E351","Manager Data Science","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0OTMzOTE2NTczIn0.ySOzJcREAj368teCbI4fpSWEMxEtdnWeDH22G9GOXjo",NA,-73.978504,40.755381,"data scientist","Scientific & QA Jobs","Grand Central, Manhattan","The Walt Disney Company",NA
136644.12,"4947049910","Adzuna::API::Response::Job","Description Are you looking for a career that will make an impact? The Health and Civil Sector at Leidos currently has an opening for a Research Data Scientist to work within the Naval Health Research Center's (NHRC) Warfighter Performance Department in San Diego, CA. The NHRC Sleep, Tactical Efficiency, and Endurance Laboratory (STEEL) conducts research with a focus on cognitive endurance, physiology, sleep, fatigue, and military performance in laboratory and operational environments. We are l…","2024-11-21T15:09:29Z",136644.12,"https://www.adzuna.com/land/ad/4947049910?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=BFF2627C69AA56882D3AD6601E8BBB6B2E05ED83","Research Data Scientist","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0OTQ3MDQ5OTEwIn0._1hto9cQcsm-JKrquzwpnJXuLlavKx2PdfXrN8YhUL0",NA,-117.136851,32.773978,"data scientist","IT Jobs","San Diego, San Diego County","Leidos",NA
165757.31,"4939094987","Adzuna::API::Response::Job","Wipro is seeking individuals who combine excellent customer service and problem-solving skills with the ability to function effectively both as part of a team or on an individual basis to bring their talent to our team. Wipro is a leading global IT Solutions and Services company with over 200,000 dedicated employees serving clients across more than 66 countries. We offer a strong compensation package that includes competitive pay and day one benefits. Wipro also offers many opportunities for ca…","2024-11-14T12:24:09Z",165757.31,"https://www.adzuna.com/land/ad/4939094987?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=E4B92BC4261172AEEB7CF811B4FB568A7B131852","Data Scientist - AI","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0OTM5MDk0OTg3In0.7ejStEWWvq7wSFpzce5B6aM0cK-sNC1OTovRb2sqoDw","full_time",-82.36277,28.1164,"data scientist","IT Jobs","Tampa Palms, Hillsborough County","Wipro Ltd",NA
170996.34,"4922354256","Adzuna::API::Response::Job","Become a part of our caring community and help us put health first Growth Analytics & AI within Humana is dedicated to transforming members' journeys and Humana's services using technology and analytics. We are looking for a Senior Data Scientist who will utilize cutting-edge AI, NLP, GenAI techniques, build predictive modeling, test rigorous hypotheses, design studies, and turn data into actionable insights. Being part of a talented team of Data Scientists with broad skills and applications, t…","2024-11-01T16:01:16Z",170996.34,"https://www.adzuna.com/land/ad/4922354256?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=96FAAAA4A1F43D000A912B32A323F48410D075DD","Senior Data Scientist","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkyMjM1NDI1NiIsInMiOiJqbzE1ZU0ydzd4R3ZpdFpLaVJ0R0hRIn0.j8D8mmQ1gb8x1qMNpg3fUL0kSN07dUVOPYJ6XjdVvcM",NA,-121.46649,38.57562,"data scientist","IT Jobs","Sacramento, Sacramento County","Humana",NA
154820.81,"4922504264","Adzuna::API::Response::Job","Become a part of our caring community and help us put health first Growth Analytics & AI within Humana is dedicated to transforming members' journeys and Humana's services using technology and analytics. We are looking for a Senior Data Scientist who will utilize cutting-edge AI, NLP, GenAI techniques, build predictive modeling, test rigorous hypotheses, design studies, and turn data into actionable insights. Being part of a talented team of Data Scientists with broad skills and applications, t…","2024-11-01T16:43:14Z",154820.81,"https://www.adzuna.com/land/ad/4922504264?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=B2B4B942D27E7CD3F1EEE4350E777DDD0C6E2EF6","Senior Data Scientist","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkyMjUwNDI2NCIsInMiOiJqbzE1ZU0ydzd4R3ZpdFpLaVJ0R0hRIn0.jFAmMD3-V51fvLw0O4WESWzr8QkXS43U3fWzdn4iczg",NA,-122.870669,47.031096,"data scientist","IT Jobs","Tumwater, Thurston County","Humana",NA
131407.25,"4938012541","Adzuna::API::Response::Job","GENERAL PURPOSE: With general supervision and guidance, participates in the design, implementation and dissemination of advanced analytics and data science projects. The data scientist works with and advises key stakeholders, including URMC departmental and senior leaders, and provides analysis and insights to enable data-driven decision-making. Supports the development and evolution of advanced statistical and mathematical methods, including machine learning capabilities. Works in partnership …","2024-11-13T15:39:40Z",131407.25,"https://www.adzuna.com/land/ad/4938012541?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=BEAB3CCFA59F7915CCA033BD78DA3240A694284F","Data Scientist I","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzODAxMjU0MSIsInMiOiJqbzE1ZU0ydzd4R3ZpdFpLaVJ0R0hRIn0.O4BQYM67lNIZZwPG7EAwscVZck8aA4GjR9262ga70g8",NA,-77.62153,43.16098,"data scientist","IT Jobs","Rochester, Monroe County","University of Rochester",NA
114344.68,"4845347708","Adzuna::API::Response::Job","GENERAL PURPOSE: Reporting to the Assistant Director, Quality Reporting and Analytics Improvement Officer within the Quality Institute, the Data Scientist II operates with significant autonomy, exercising independent judgment. The Data Scientist II takes direction from the Quality Assurance, the Value Incubator and Clinical Leadership within the Department of Surgery. Collaborates closely with key members of the Quality Institute to drive data-driven decision-making and deliver impactful result…","2024-08-30T16:12:09Z",114344.68,"https://www.adzuna.com/land/ad/4845347708?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=729A67AEB2CB6F7E8A26EA4AAC1DA0DFD84212E2","Data Scientist II","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg0NTM0NzcwOCIsInMiOiJqbzE1ZU0ydzd4R3ZpdFpLaVJ0R0hRIn0.Y-OkSCyBoSlDFegyxEl6iEb2XXCFv4iZsshr2VyBzsA",NA,-77.62153,43.16098,"data scientist","IT Jobs","Rochester, Monroe County","University of Rochester",NA
158880,"4796575504","Adzuna::API::Response::Job","The Expert Data Scientist (Adobe Practice) will work hands-on with Machine Learning and Big Data technologies within the Adobe Marketing Cloud (e.g., Adobe Journey Analytics) and third-party tools (e.g., Databricks, R) to build scalable machine learning data products and solutions. The Data Scientist's responsibilities include collaborating with internal and external stakeholders to identify insight requirements and applying creativity to test hypotheses, prepare data, build models, analyze and…","2024-07-26T15:18:20Z",158880,"https://www.adzuna.com/land/ad/4796575504?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=61D5D8E54F1D249D9E0C06D69D236642F144235E","Data Scientist Expert","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0Nzk2NTc1NTA0In0.8At7fuAUGHy1SaQxtIiAeFiBsetxtYgpdwn3i0LWfos",NA,-121.46649,38.57562,"data scientist","IT Jobs","Sacramento, Sacramento County","Acxiom",NA
155148.05,"4796626330","Adzuna::API::Response::Job","The Expert Data Scientist (Adobe Practice) will work hands-on with Machine Learning and Big Data technologies within the Adobe Marketing Cloud (e.g., Adobe Journey Analytics) and third-party tools (e.g., Databricks, R) to build scalable machine learning data products and solutions. The Data Scientist's responsibilities include collaborating with internal and external stakeholders to identify insight requirements and applying creativity to test hypotheses, prepare data, build models, analyze and…","2024-07-26T16:00:03Z",155148.05,"https://www.adzuna.com/land/ad/4796626330?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=3045DD0ED8724F9087BA02B5279B8B5AABCA73C8","Data Scientist Expert","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDc5NjYyNjMzMCIsInMiOiJqbzE1ZU0ydzd4R3ZpdFpLaVJ0R0hRIn0.XHHZz1KheY_rHzWW-sGUVqoAcK6V2dUMIFIUSXK5WCY",NA,-73.77562,42.67264,"data scientist","IT Jobs","Ny State Campus, Albany County","Acxiom",NA
140007.73,"4796646236","Adzuna::API::Response::Job","The Expert Data Scientist (Adobe Practice) will work hands-on with Machine Learning and Big Data technologies within the Adobe Marketing Cloud (e.g., Adobe Journey Analytics) and third-party tools (e.g., Databricks, R) to build scalable machine learning data products and solutions. The Data Scientist's responsibilities include collaborating with internal and external stakeholders to identify insight requirements and applying creativity to test hypotheses, prepare data, build models, analyze and…","2024-07-26T16:09:52Z",140007.73,"https://www.adzuna.com/land/ad/4796646236?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=77AC525D3555B9C8B3D2C7164C2725E0EA865F84","Data Scientist Expert","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0Nzk2NjQ2MjM2In0.HnBNIdhP11GzY0gRzkUeesAWn1wbwpnbJjORb4nHa80",NA,-122.326064,47.602485,"data scientist","IT Jobs","International, King County","Acxiom",NA
134190.08,"4796646245","Adzuna::API::Response::Job","The Expert Data Scientist (Adobe Practice) will work hands-on with Machine Learning and Big Data technologies within the Adobe Marketing Cloud (e.g., Adobe Journey Analytics) and third-party tools (e.g., Databricks, R) to build scalable machine learning data products and solutions. The Data Scientist's responsibilities include collaborating with internal and external stakeholders to identify insight requirements and applying creativity to test hypotheses, prepare data, build models, analyze and…","2024-07-26T16:09:53Z",134190.08,"https://www.adzuna.com/land/ad/4796646245?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=B747F0A5FD4932C49FBAA1CC3B3C5744027B77EF","Data Scientist Expert","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0Nzk2NjQ2MjQ1In0.1W4Ln0ciBJUO2OVh6OIvP3y8WsUcQh5XgKvfHAnyMC0",NA,-122.870669,47.031096,"data scientist","IT Jobs","Tumwater, Thurston County","Acxiom",NA
140528.64,"4890551061","Adzuna::API::Response::Job","Description You Lead the Way. We've Got Your Back. With the right backing, people and businesses have the power to progress in incredible ways. When you join Team Amex, you become part of a global and diverse community of colleagues with an unwavering commitment to back our customers, communities and each other. Here, you'll learn and grow as we help you create a career journey that's unique and meaningful to you with benefits, programs, and flexibility that support you personally and professio…","2024-10-05T16:28:46Z",140528.64,"https://www.adzuna.com/land/ad/4890551061?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=5CBB6E222DDCDBB793019597468BD118BFEA744B","Senior Data Scientist","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg5MDU1MTA2MSIsInMiOiJqbzE1ZU0ydzd4R3ZpdFpLaVJ0R0hRIn0.nPY1ceMdXAXAAF75G7Gf7Ugd-p-aaVFlJs0bhSfJHyY",NA,-73.978504,40.755381,"data scientist","IT Jobs","Grand Central, Manhattan","American Express",NA
132616.97,"4938025583","Adzuna::API::Response::Job","Sr. Data Scientist Sr. Data Scientist Values & Innovation At Under Armour, we are committed to empowering those who strive for more, and the company's values - Act Sustainably, Celebrate the Wins, Fight on Together, Love Athletes and Stand for Equality - serve as both a roadmap for our teams and the qualities expected of every teammate. Our Values define and unite us, the beliefs that are the red thread that connects everyone at Under Armour. Our values are rallying cries, reminding us why we'r…","2024-11-13T15:48:49Z",132616.97,"https://www.adzuna.com/land/ad/4938025583?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=2BBB808F9CAA039E0D2509CBE17470864E57BEAF","Sr. Data Scientist","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0OTM4MDI1NTgzIn0.xArENpH-Sw_9iCbSkljlNVhuqTUzv-Eh2PlTZb1ry-Q",NA,-122.870669,47.031096,"data scientist","IT Jobs","Tumwater, Thurston County","Under Armour, Inc.",NA
143031.89,"4938016051","Adzuna::API::Response::Job","Sr. Data Scientist Sr. Data Scientist Values & Innovation At Under Armour, we are committed to empowering those who strive for more, and the company's values - Act Sustainably, Celebrate the Wins, Fight on Together, Love Athletes and Stand for Equality - serve as both a roadmap for our teams and the qualities expected of every teammate. Our Values define and unite us, the beliefs that are the red thread that connects everyone at Under Armour. Our values are rallying cries, reminding us why we'r…","2024-11-13T15:41:55Z",143031.89,"https://www.adzuna.com/land/ad/4938016051?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=958A556434044F1BC9C3B57DDEED7BB0249758BE","Sr. Data Scientist","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzODAxNjA1MSIsInMiOiJqbzE1ZU0ydzd4R3ZpdFpLaVJ0R0hRIn0.yPIjQg-p2NS0KX_4aqitDTVeDQS85Me9D_QZg5cxmCE",NA,-73.77562,42.67264,"data scientist","IT Jobs","Ny State Campus, Albany County","Under Armour, Inc.",NA
243233.06,"4958494193","Adzuna::API::Response::Job","We are so glad you are interested in joining Sutter Health Organization: SHSO-Sutter Health System Office-Valley Position Overview: This is a hybrid position and is required to work onsite in Sacramento Tuesday and Wednesday. Provides support in making strategic data-related decisions by analyzing, manipulating, tracking, internally managing and reporting data from diverse internal and external sources. Requires collaboration with cross-functional teams to perform exploration and experimentatio…","2024-12-01T18:00:29Z",243233.06,"https://www.adzuna.com/land/ad/4958494193?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=54916B4F02909DD58CD04B9C829946C7971500F8","Data Scientist IV","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0OTU4NDk0MTkzIn0.Ftb2FzQD3emPKcVDLEvEfOJ5ZouKQxFaTkC6omLkb28",NA,-121.46649,38.57562,"data scientist","IT Jobs","Sacramento, Sacramento County","Sutter Health",NA
209301.81,"4909365637","Adzuna::API::Response::Job","With Confluent, organizations can harness the full power of continuously flowing data to innovate and win in the modern digital world. We have a purpose that drives us to do better every day - we're creating an entirely new category within data infrastructure - data streaming. This technology will allow every organization to create experiences and use the power of data in ways that profoundly impact the way we all live. This impact is our purpose and drives us to do better every day. One Conflu…","2024-10-21T16:33:44Z",209301.81,"https://www.adzuna.com/land/ad/4909365637?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=E293BB7EE9F1D75656EABDCB78EB85D3B5F2BECA","Data Scientist - Product","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkwOTM2NTYzNyIsInMiOiJqbzE1ZU0ydzd4R3ZpdFpLaVJ0R0hRIn0.XQB8emoUAtx1EDAH8l2-dFnjQlikLxXRg9BQRcwCftQ",NA,-73.77562,42.67264,"data scientist","IT Jobs","Ny State Campus, Albany County","Confluent",NA
194061.8,"4904507841","Adzuna::API::Response::Job","With Confluent, organizations can harness the full power of continuously flowing data to innovate and win in the modern digital world. We have a purpose that drives us to do better every day - we're creating an entirely new category within data infrastructure - data streaming. This technology will allow every organization to create experiences and use the power of data in ways that profoundly impact the way we all live. This impact is our purpose and drives us to do better every day. One Conflu…","2024-10-16T16:37:00Z",194061.8,"https://www.adzuna.com/land/ad/4904507841?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=393F359C015F359A585E13F9D5C9AB99B795905D","Data Scientist - Product","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0OTA0NTA3ODQxIn0.uJg3zqSScf0roBDFwpBWIjhmrh2A7K5i7-Q_4ZosO08",NA,-122.870669,47.031096,"data scientist","IT Jobs","Tumwater, Thurston County","Confluent",NA
197652.44,"4957000866","Adzuna::API::Response::Job","Sr. Data Scientist Apply now » Date:Nov 17, 2024 Location: Irvine, CA, US Company: Skyworks If you are looking for a challenging and exciting career in the world of technology, then look no further. Skyworks is an innovator of high-performance analog semiconductors whose solutions are powering the wireless networking revolution. Through our broad technology expertise and one of the most extensive product portfolios in the industry, we areConnecting Everyone and Everything, All the Time. At Skyw…","2024-11-30T18:05:02Z",197652.44,"https://www.adzuna.com/land/ad/4957000866?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=2FD72DBC50A9F087B9DA21986A690C6926FCFF86","Sr. Data Scientist","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0OTU3MDAwODY2In0.PPvsG8WMQWjra6mjhR7rE7xT4JYnjd9yonUOLD_PZxs",NA,-117.78777,33.68808,"data scientist","IT Jobs","Huntington, Orange County","Skyworks",NA
205243.95,"4886198749","Adzuna::API::Response::Job","Our Purpose We work to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. We cultivate a culture of inclusion (ht…","2024-10-02T16:00:03Z",205243.95,"https://www.adzuna.com/land/ad/4886198749?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=31C2399245F42F40E54835E71D945188149B845F","Senior Data Scientist","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg4NjE5ODc0OSIsInMiOiJqbzE1ZU0ydzd4R3ZpdFpLaVJ0R0hRIn0.f-HyPQGZy47EkTYLxElvH3cjAjKHPxNtxmjFxR71mdU",NA,-122.410448,37.773969,"data scientist","PR, Advertising & Marketing Jobs","SoMa, San Francisco","Mastercard",NA
147584.73,"4923722287","Adzuna::API::Response::Job","Our Company At Teradata, we believe that people thrive when empowered with better information. That's why we built the most complete cloud analytics and data platform for AI. By delivering harmonized data, trusted AI, and faster innovation, we uplift and empower our customers and our customers' customers to make better, more confident decisions. The world's top companies across every major industry trust Teradata to improve business performance, enrich customer experiences, and fully integrate …","2024-11-02T16:46:32Z",147584.73,"https://www.adzuna.com/land/ad/4923722287?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=2458715DB4BA07917B09A027ADE6790ABD5C30B6","Senior Data Scientist","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkyMzcyMjI4NyIsInMiOiJqbzE1ZU0ydzd4R3ZpdFpLaVJ0R0hRIn0.ebHQdWbPWM8fQJGYOvEWyz7ytOzGFUiFEV9XYAGRA4k",NA,-122.870669,47.031096,"data scientist","IT Jobs","Tumwater, Thurston County","Teradata",NA
159175.12,"4923713656","Adzuna::API::Response::Job","Our Company At Teradata, we believe that people thrive when empowered with better information. That's why we built the most complete cloud analytics and data platform for AI. By delivering harmonized data, trusted AI, and faster innovation, we uplift and empower our customers and our customers' customers to make better, more confident decisions. The world's top companies across every major industry trust Teradata to improve business performance, enrich customer experiences, and fully integrate …","2024-11-02T16:37:07Z",159175.12,"https://www.adzuna.com/land/ad/4923713656?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=C46B0DC9DD2B3D140E0CAA9ED4631915362F8B94","Senior Data Scientist","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0OTIzNzEzNjU2In0.acKWurGMxpJ6n9rYqj1cZ0xpnb41CvGqrXTPxyg_63Y",NA,-73.77562,42.67264,"data scientist","IT Jobs","Ny State Campus, Albany County","Teradata",NA
184810.92,"4909370722","Adzuna::API::Response::Job","Description Do you have proven analytical capabilities to identify business opportunities, develop predictive models and optimization algorithms to help us build state of the art Support organization? At Amazon, we are working to be the most customer-centric company on earth. To get there, we need exceptionally talented, bright, and driven people. We set big goals and are looking for people who can help us reach and exceed them. Amazon Web Services (AWS) is one of the world's most comprehensive…","2024-10-21T16:38:38Z",184810.92,"https://www.adzuna.com/land/ad/4909370722?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=F564FB1791E8905101720C6FA8E0C3BBE6CBF6C5","Data Scientist, AWS","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0OTA5MzcwNzIyIn0.d5bYCeXdRChCZDJSYw9R5LD7X-6NHo0ij1gOZQTRj3E",NA,-122.326064,47.602485,"data scientist","IT Jobs","International, King County","Amazon",NA
154467,"4940615734","Adzuna::API::Response::Job","Business Title: Manager, Data Scientist Requisition Number: 119403 - 8 Function: Advisory Area of Interest: State: CA City: Los Angeles Description: We are The Lighthouse within KPMG's Consulting practice. We tap into the power of emerging technologies and scientific breakthroughs to create solutions and products that address the largest and most complex issues faced by global companies. By blending technology with our industry expertise, we're able to harness the potential of Cloud, AI, ML, Io…","2024-11-15T15:11:27Z",154467,"https://www.adzuna.com/land/ad/4940615734?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=A0169A444B43B2E81FAD78184FDBBBC1707EC74A","Manager, Data Scientist","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0OTQwNjE1NzM0In0.jrEEu7gqk8p1Jw0JCom5YzqNNvDM_5FojyqmJAxe3s4",NA,-118.29082,34.047977,"data scientist","IT Jobs","Pico Heights, Los Angeles County","KPMG",NA
164061.33,"4949964208","Adzuna::API::Response::Job","Data Scientists at Direct to Consumer are the insights and modeling partners for the growth, content, marketing, product, and engineering teams at Disney, Hulu and ESPN. They use data to empower decision-makers with information, predictions, and insights that ultimately influence the experiences of millions of users worldwide. Scientists on the team build models, perform statistical analysis, and create visualizations to provide scalable, persistent capability that is iteratively improved throu…","2024-11-24T18:09:59Z",164061.33,"https://www.adzuna.com/land/ad/4949964208?se=jo15eM2w7xGvitZKiRtGHQ&utm_medium=api&utm_source=13260c83&v=B5B96CF32C25D95EFD70CD83633EEC38537E5E25","Lead Data Scientist","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiam8xNWVNMnc3eEd2aXRaS2lSdEdIUSIsImkiOiI0OTQ5OTY0MjA4In0.86tNsCbbsebDXQXqB5Qx4SdxwM0buCg4mhxRl_mYRwQ",NA,-73.978504,40.755381,"data scientist","Scientific & QA Jobs","Grand Central, Manhattan","The Walt Disney Company",NA
